STATION_ID,STATION_NAME,AVERAGE_YEARLY_PRECIPITATION,YEAR
FRH,FORESTHILL R S,5.879166666666666,2019
FBW,FORT BIDWELL,2.0475000000000003,2019
FJN,FORT JONES RS,1.7341666666666666,2019
FRR,FORT ROSS,4.7458333333333345,2019
FRO,FRESNO WB AIRPORT,0.9875000000000002,2019
GAS,GASQUET RANGER STATION,8.243333333333332,2019
GLK,GEM  LAKE,2.07,2019
GRG,GEORGETOWN RS (USFS),5.348333333333334,2019
GNF,GIANT FOREST (USACE),4.631666666666666,2019
GLV,GLENVILLE FS,1.9275,2019
GRO,GRANT GROVE,4.5633333333333335,2019
GSV,GRASS VALLEY,5.679166666666667,2019
GVL,GROVELAND R S,3.9200000000000004,2019
GHS,GROVER HOT SPRINGS,2.5724999999999993,2019
HWE,HAIWEE,0.8925,2019
HND,HANFORD REFINERY,0.7916666666666666,2019
HAP,HAPPY CAMP RS,4.3883333333333345,2019
HRR,HARRISON GULCH RS,,2019
HSD,HENSHAW DAM,2.9341666666666666,2019
HTH,HETCH HETCHY,3.4441666666666664,2019
HCK,HOCKETT MEADOW (USACE),3.8558333333333334,2019
HLS,HOLLISTER,1.5008333333333335,2019
HOO,HOOPA,4.875,2019
HSS,HOSSACK,4.979166666666667,2019
IMP,IMPERIAL VALLEY,0.24666666666666667,2019
IPN,INDEPENDENCE,0.6883333333333334,2019
ISB,ISABELLA DAM,2.1691666666666665,2019
JNL,JUNCAL DAM,3.2218181818181817,2019
KP3,KERN PH 3,1.7374999999999998,2019
KR3,KERN R INTAKE NO. 3,2.590909090909091,2019
OLS,KLAMATH RIVER AT ORLEANS,4.357499999999999,2019
LGB,LAGUNA BEACH,,2019
LGT,LAGUNITAS LAKE,6.439999999999999,2019
ARR,LAKE ARROWHEAD,4.193636363636363,2019
LPA,LAKE PALMDALE,1.1083333333333334,2019
SBN,LAKE SABRINA,1.5775,2019
LNC,LANCASTER FSS FAA,0.9314285714285714,2019
LMC,LEMON COVE,1.4266666666666667,2019
LFH,LEWISTON FISH HATCHERY,3.203333333333333,2019
LND,LINDSAY,0.9891666666666666,2019
LDG,LODGEPOLE,7.5600000000000005,2019
LCC,LOS ANGELES CIVIC CENTER,1.5708333333333335,2019
LAN,LOS ANGELES-WSO AIRPORT,1.4158333333333335,2019
LSB,LOS BANOS,0.7975000000000002,2019
LYT,LYTLE CREEK R S,,2019
MDR,MADERA,0.945,2019
MRP,MARIPOSA RANGER STATION,3.1950000000000003,2019
MKV,MARKLEEVILLE,1.823333333333333,2019
MLD,MCCLOUD,5.020833333333333,2019
MFS,MERCED,1.1408333333333334,2019
MNR,MINERAL (OBSERVER),6.301666666666666,2019
MCN,MOCCASIN,2.7158333333333338,2019
MDE,MODESTO IRRIG DISTRICT OFFICE,1.1545454545454545,2019
MTY,MONTEREY AIRPORT,2.8271428571428574,2019
HML,MOUNT HAMILTON,3.328333333333333,2019
MSC,MOUNT SHASTA CITY,3.848333333333333,2019
WLS,MOUNT WILSON NO 2,5.119166666666667,2019
MNH,MOUNTAIN HOME,4.219166666666667,2019
MTP,MOUNTAIN PASS,,2019
NSH,NAPA FIRE DEPARTMENT,2.774166666666666,2019
NDL,NEEDLES,0.4825000000000001,2019
NVD,NEVADA CITY,6.386666666666666,2019
EXC,NEW EXCHEQUER-LK MCCLURE,2.1575,2019
NMQ,NEW MELONES DAM HQ,3.615,2019
NLD,NILAND,0.3109090909090909,2019
NFR,NORTH FORK R S,3.4416666666666664,2019
OSM,OCEANSIDE MARINA,1.195833333333333,2019
ORL,ORLAND,2.751666666666667,2019
OXN,OXNARD,1.7333333333333334,2019
PCF,PACIFIC HOUSE (OBSERVER),6.264166666666668,2019
PMS,PALM SPRINGS,0.7366666666666667,2019
PNH,PANOCHE 2W,1.175,2019
PSC,PASCOES,,2019
PNF,PINE FLAT DAM,2.355,2019
PCV,PLACERVILLE,4.231666666666667,2019
PLE,PLUMAS EUREKA PARK,5.653333333333332,2019
PRT,PORTOLA,2.5941666666666663,2019
QNC,QUINCY RS (USFS),5.100833333333333,2019
RBF,RED BLUFF,2.9954545454545456,2019
RGC,ROGERS CAMP,4.562499999999999,2019
HEA,RUSSIAN RIVER NEAR HEALDSBURG,5.624545454545454,2019
SCR,SACRAMENTO WB CITY,2.3936363636363636,2019
SGH,SAGEHEN CREEK,3.8716666666666666,2019
SAP,SALINAS NO2,1.8090909090909093,2019
SDG,SAN DIEGO NWS-LINDBERGH FIELD,1.0775000000000001,2019
SFF,SAN FRANCISCO WB AP,1.9525,2019
SLO,SAN LUIS OBISPO POLY,2.448333333333333,2019
ANA,SANTA ANA FIRE STA,1.4949999999999999,2019
SBR,SANTA BARBARA SANITATION,1.8266666666666664,2019
CRZ,SANTA CRUZ,3.0383333333333336,2019
SRO,SANTA ROSA,3.8858333333333337,2019
SCA,SCOTIA,4.7716666666666665,2019
SRR,SIERRAVILLE RS (USFS),2.4854545454545454,2019
SLP,SLY PARK,5.609999999999999,2019
SSG,SODA SPRINGS 1 E,7.280000000000001,2019
SOR,SONORA RS,3.2816666666666667,2019
SEY,SOUTH ENTRANCE YOSEMITE,3.9508333333333336,2019
SLK,SOUTH LAKE,2.381666666666667,2019
SGV,SPRINGVILLE TULE POWERPLANT,4.023333333333333,2019
SNH,STANDISH HICKEY PARK,,2019
STK,STOCKTON FIRE STATION 4,1.8124999999999998,2019
STG,STONY GORGE RESERVOIR,2.739166666666667,2019
STV,STRAWBERRY VALLEY,9.155833333333334,2019
SCC,SUCCESS DAM,1.5691666666666666,2019
SSN,SUSANVILLE,1.6083333333333334,2019
TAC,TAHOE CITY (NWS),3.654166666666667,2019
TRM,TERMINUS DAM,1.3483333333333334,2019
3RV,THREE RIVERS PH NO 1,2.214166666666667,2019
TCR,TRACY CARBONA,1.198333333333333,2019
TKE,TRUCKEE RS (OBS),2.7108333333333334,2019
29P,TWENTYNINE PALMS,0.47555555555555556,2019
UKH,UKIAH,4.033333333333333,2019
VNT,VINTON,1.3325,2019
VSL,VISALIA,0.8949999999999999,2019
WSC,WASCO,0.6116666666666667,2019
WTW,WATSONVILLE WATER,2.2066666666666666,2019
WVR,WEAVERVILLE RS,3.5941666666666667,2019
WPT,WEST POINT,4.854166666666667,2019
WDL,WOODLAND 1 WNW,2.6418181818181816,2019
YSV,YOSEMITE HEADQUARTERS,3.5775,2019
YRK,YREKA,1.5625,2019
APU,ANGWIN PACIFIC UNION COL,1.9683333333333335,2020
ASM,ASH MOUNTAIN,1.4641666666666666,2020
ATW,ATWELL CAMP,1.7958333333333336,2020
ABR,AUBERRY 2 NW,1.5258333333333336,2020
AUB,AUBURN,1.3325,2020
BFK,BAKERSFIELD AIRPORT,0.6416666666666667,2020
BFS,BARSTOW,0.7174999999999999,2020
BRM,BEAR TRAP MEADOW,2.31,2020
BGB,BIG BAR,1.715833333333334,2020
BBE,BIG BEAR LAKE,1.3133333333333332,2020
BGC,BIG CREEK 1,1.8508333333333338,2020
BGS,BIG SUR STATE PARK,2.4658333333333333,2020
BIS,BISHOP,0.1875,2020
BYM,BLUE CANYON (DWR-2),3.9166666666666665,2020
BLY,BLYTHE,1.1241666666666665,2020
BCA,BOCA,1.0675,2020
BDE,BODIE,0.8066666666666668,2020
BOW,BOWMAN,2.505833333333333,2020
BDG,BRIDGEPORT R S,0.5883333333333333,2020
BCM,BRUSH CREEK (DWR-2),3.8400000000000003,2020
CCH,CACHUMA LAKE,1.7533333333333336,2020
CVT,CALAVERAS BIG TREES,2.584166666666667,2020
CAL,CALLAHAN,0.9758333333333334,2020
CPD,CAMP PARDEE,1.3916666666666668,2020
CPT,CAPLES (TWIN) LAKE,2.8766666666666665,2020
CDV,CEDARVILLE,0.6966666666666669,2020
CVD,CHERRY VALLEY DAM,2.209166666666667,2020
CHS,CHESTER,1.455,2020
CES,CHICO UNIV FARM,1.0025,2020
CNL,CHINA LAKE ARMITAGE,0.15083333333333335,2020
CLN,COALINGA,0.4549999999999999,2020
CFF,COFFEE CREEK RANGER STATION,1.6233333333333333,2020
CLF,COLFAX,2.775833333333333,2020
CTT,COTTONWOOD GATES,0.3941666666666666,2020
COV,COVELO 1 NNE,1.43,2020
CEC,CRESCENT CITY MC NAMARA FIELD,3.3775,2020
CRC,CROOKED CREEK (LONG VALLEY),0.42166666666666663,2020
CUY,CUYAMACA DAM,2.645,2020
DVS,DAVIS 2WSW,1.0399999999999998,2020
DSB,DE SABLA (PG&E),3.1116666666666664,2020
DTV,DEATH VALLEY,0.9258333333333336,2020
DMS,DONNER MEM ST PARK,1.7508333333333328,2020
DWV,DOWNIEVILLE,3.3016666666666663,2020
DYL,DOYLE,0.5016666666666666,2020
DNM,DUNSMUIR TREATMENT PLANT,3.1683333333333334,2020
EGL,EAGLE CREEK,1.865,2020
ELC,EL CAPITAN DAM,0.7608333333333336,2020
ERY,ELLERY LAKE,1.0275000000000003,2020
ELS,ELSINORE,1.0441666666666667,2020
ENG,ENGLEBRIGHT (USACE),1.5424999999999998,2020
ERK,EUREKA WOODLEY ISLAND,1.3325000000000002,2020
FRF,FAIRFIELD,1.1475,2020
FMT,FAIRMONT RESERVOIR,1.2216666666666665,2020
NIC,FEATHER RIVER NEAR NICOLAUS,0.9333333333333331,2020
FDD,FIDDLETOWN,2.1425000000000005,2020
FLR,FLORENCE LAKE (SCE),1.925,2020
FLD,FOLSOM DAM - FOLSOM POINT (DYKE 8),1.0075,2020
FRH,FORESTHILL R S,2.356666666666667,2020
FBW,FORT BIDWELL,1.0558333333333332,2020
FJN,FORT JONES RS,0.615,2020
FRR,FORT ROSS,1.691666666666667,2020
FRO,FRESNO WB AIRPORT,0.6158333333333333,2020
GAS,GASQUET RANGER STATION,5.434166666666666,2020
GLK,GEM  LAKE,0.9100000000000001,2020
GRG,GEORGETOWN RS (USFS),2.4083333333333337,2020
GNF,GIANT FOREST (USACE),2.1816666666666666,2020
GLV,GLENVILLE FS,0.9691666666666666,2020
GRO,GRANT GROVE,2.2500000000000004,2020
GSV,GRASS VALLEY,2.721666666666667,2020
GVL,GROVELAND R S,2.0775,2020
GHS,GROVER HOT SPRINGS,1.7249999999999999,2020
HWE,HAIWEE,0.6791666666666666,2020
HND,HANFORD REFINERY,0.5508333333333334,2020
HAP,HAPPY CAMP RS,1.4425,2020
HTH,HETCH HETCHY,1.3591666666666666,2020
HCK,HOCKETT MEADOW (USACE),1.8950000000000002,2020
HLS,HOLLISTER,1.0125,2020
HOO,HOOPA,2.5791666666666666,2020
HSS,HOSSACK,2.068333333333333,2020
IMP,IMPERIAL VALLEY,0.23583333333333334,2020
IPN,INDEPENDENCE,0.4783333333333333,2020
ISB,ISABELLA DAM,0.9941666666666665,2020
JNL,JUNCAL DAM,1.5116666666666667,2020
KP3,KERN PH 3,0.7458333333333331,2020
KR3,KERN R INTAKE NO. 3,0.7275000000000001,2020
OLS,KLAMATH RIVER AT ORLEANS,1.9425,2020
LGB,LAGUNA BEACH,,2020
LGT,LAGUNITAS LAKE,1.9833333333333334,2020
ARR,LAKE ARROWHEAD,1.2733333333333332,2020
LPA,LAKE PALMDALE,0.734,2020
SBN,LAKE SABRINA,0.9233333333333333,2020
LMC,LEMON COVE,1.1716666666666666,2020
LFH,LEWISTON FISH HATCHERY,1.2808333333333333,2020
LND,LINDSAY,0.7475,2020
LDG,LODGEPOLE,1.803333333333333,2020
LCC,LOS ANGELES CIVIC CENTER,1.4308333333333334,2020
LAN,LOS ANGELES-WSO AIRPORT,0.5383333333333332,2020
MDR,MADERA,0.8491666666666666,2020
MRP,MARIPOSA RANGER STATION,1.2883333333333333,2020
MKV,MARKLEEVILLE,0.9333333333333332,2020
MLD,MCCLOUD,2.4641666666666664,2020
MFS,MERCED,0.8324999999999999,2020
MNR,MINERAL (OBSERVER),2.5125,2020
MCN,MOCCASIN,1.4708333333333334,2020
MDE,MODESTO IRRIG DISTRICT OFFICE,0.5208333333333333,2020
MTY,MONTEREY AIRPORT,,2020
HML,MOUNT HAMILTON,1.465,2020
MSC,MOUNT SHASTA CITY,1.8025000000000002,2020
WLS,MOUNT WILSON NO 2,2.22,2020
MNH,MOUNTAIN HOME,2.0025000000000004,2020
NSH,NAPA FIRE DEPARTMENT,1.1883333333333332,2020
NDL,NEEDLES,0.5175,2020
NVD,NEVADA CITY,2.9925,2020
EXC,NEW EXCHEQUER-LK MCCLURE,1.3941666666666668,2020
NMQ,NEW MELONES DAM HQ,1.9583333333333337,2020
NLD,NILAND,0.3691666666666667,2020
NFR,NORTH FORK R S,1.685833333333333,2020
OSM,OCEANSIDE MARINA,0.5924999999999999,2020
ORL,ORLAND,1.0233333333333332,2020
OXN,OXNARD,1.0199999999999998,2020
PCF,PACIFIC HOUSE (OBSERVER),2.9691666666666663,2020
PMS,PALM SPRINGS,0.2575,2020
PNH,PANOCHE 2W,0.6883333333333334,2020
PSC,PASCOES,1.6830000000000003,2020
PNF,PINE FLAT DAM,0.35833333333333334,2020
PCV,PLACERVILLE,2.0825,2020
PLE,PLUMAS EUREKA PARK,3.2925000000000004,2020
PRT,PORTOLA,0.5749999999999998,2020
QNC,QUINCY RS (USFS),2.0524999999999998,2020
RBF,RED BLUFF,0.9133333333333332,2020
RGC,ROGERS CAMP,1.6641666666666666,2020
HEA,RUSSIAN RIVER NEAR HEALDSBURG,2.1075,2020
SCR,SACRAMENTO WB CITY,0.9083333333333333,2020
SGH,SAGEHEN CREEK,2.3925,2020
SAP,SALINAS NO2,1.0608333333333333,2020
SDG,SAN DIEGO NWS-LINDBERGH FIELD,0.5833333333333333,2020
SFF,SAN FRANCISCO WB AP,0.7833333333333333,2020
SLO,SAN LUIS OBISPO POLY,1.3308333333333333,2020
ANA,SANTA ANA FIRE STA,0.7358333333333333,2020
SBR,SANTA BARBARA SANITATION,1.3366666666666667,2020
CRZ,SANTA CRUZ,1.5783333333333334,2020
SRO,SANTA ROSA,1.3216666666666668,2020
SCA,SCOTIA,2.535,2020
SRR,SIERRAVILLE RS (USFS),0.6875,2020
SLP,SLY PARK,2.72,2020
SSG,SODA SPRINGS 1 E,2.0658333333333334,2020
SOR,SONORA RS,2.181666666666666,2020
SEY,SOUTH ENTRANCE YOSEMITE,2.096666666666667,2020
SLK,SOUTH LAKE,1.0450000000000002,2020
SGV,SPRINGVILLE TULE POWERPLANT,1.84,2020
SNH,STANDISH HICKEY PARK,3.3524999999999996,2020
STK,STOCKTON FIRE STATION 4,0.8741666666666666,2020
STG,STONY GORGE RESERVOIR,0.7575,2020
STV,STRAWBERRY VALLEY,4.0175,2020
SCC,SUCCESS DAM,0.8958333333333335,2020
SSN,SUSANVILLE,0.6366666666666667,2020
TAC,TAHOE CITY (NWS),1.3008333333333335,2020
TRM,TERMINUS DAM,0.9174999999999999,2020
3RV,THREE RIVERS PH NO 1,1.2191666666666667,2020
TCR,TRACY CARBONA,0.7191666666666666,2020
TKE,TRUCKEE RS (OBS),1.4741666666666668,2020
29P,TWENTYNINE PALMS,0.36916666666666664,2020
UKH,UKIAH,1.4850000000000003,2020
VNT,VINTON,0.5783333333333333,2020
VSL,VISALIA,0.6791666666666666,2020
WSC,WASCO,0.7266666666666667,2020
WTW,WATSONVILLE WATER,1.3616666666666666,2020
WVR,WEAVERVILLE RS,1.6783333333333335,2020
WPT,WEST POINT,1.5258333333333332,2020
WDL,WOODLAND 1 WNW,0.9841666666666667,2020
YSV,YOSEMITE HEADQUARTERS,1.1408333333333334,2020
YRK,YREKA,0.7849999999999998,2020
APU,ANGWIN PACIFIC UNION COL,1.3633333333333333,2021
ASM,ASH MOUNTAIN,0.7758333333333334,2021
ATW,ATWELL CAMP,1.1483333333333332,2021
ABR,AUBERRY 2 NW,1.1391666666666667,2021
AUB,AUBURN,1.4666666666666668,2021
BFK,BAKERSFIELD AIRPORT,0.245,2021
BFS,BARSTOW,0.13083333333333336,2021
BRM,BEAR TRAP MEADOW,1.2683333333333329,2021
BGB,BIG BAR,1.3358333333333334,2021
BBE,BIG BEAR LAKE,0.6325,2021
BGC,BIG CREEK 1,1.1524999999999999,2021
BGS,BIG SUR STATE PARK,2.06,2021
BIS,BISHOP,0.0675,2021
BYM,BLUE CANYON (DWR-2),3.0008333333333326,2021
BLY,BLYTHE,0.115,2021
BCA,BOCA,0.7433333333333332,2021
BDE,BODIE,0.545,2021
BOW,BOWMAN,3.024166666666666,2021
BDG,BRIDGEPORT R S,0.645,2021
BCM,BRUSH CREEK (DWR-2),2.7875,2021
CCH,CACHUMA LAKE,1.0,2021
CVT,CALAVERAS BIG TREES,2.2308333333333334,2021
CAL,CALLAHAN,1.2958333333333336,2021
CPD,CAMP PARDEE,1.0591666666666668,2021
CPT,CAPLES (TWIN) LAKE,2.026666666666667,2021
CDV,CEDARVILLE,0.6849999999999999,2021
CVD,CHERRY VALLEY DAM,2.0741666666666663,2021
CHS,CHESTER,1.2325000000000002,2021
CES,CHICO UNIV FARM,0.9025,2021
CNL,CHINA LAKE ARMITAGE,0.09666666666666668,2021
CLN,COALINGA,0.35333333333333333,2021
CFF,COFFEE CREEK RANGER STATION,1.5325,2021
CLF,COLFAX,1.945,2021
CTT,COTTONWOOD GATES,0.1433333333333333,2021
COV,COVELO 1 NNE,1.7358333333333336,2021
CEC,CRESCENT CITY MC NAMARA FIELD,4.185833333333333,2021
CRC,CROOKED CREEK (LONG VALLEY),0.5983333333333334,2021
CUY,CUYAMACA DAM,1.6825,2021
DVS,DAVIS 2WSW,0.6633333333333332,2021
DSB,DE SABLA (PG&E),2.511666666666667,2021
DTV,DEATH VALLEY,0.07916666666666668,2021
DMS,DONNER MEM ST PARK,1.4316666666666669,2021
DWV,DOWNIEVILLE,2.2941666666666665,2021
DYL,DOYLE,0.42666666666666675,2021
DNM,DUNSMUIR TREATMENT PLANT,2.2725000000000004,2021
EGL,EAGLE CREEK,1.2766666666666666,2021
ELC,EL CAPITAN DAM,0.8725000000000002,2021
ERY,ELLERY LAKE,0.9833333333333334,2021
ELS,ELSINORE,0.44916666666666666,2021
ENG,ENGLEBRIGHT (USACE),1.2958333333333332,2021
ERK,EUREKA WOODLEY ISLAND,1.821666666666667,2021
FRF,FAIRFIELD,0.7783333333333332,2021
FMT,FAIRMONT RESERVOIR,0.2866666666666667,2021
NIC,FEATHER RIVER NEAR NICOLAUS,0.6633333333333332,2021
FDD,FIDDLETOWN,1.6008333333333333,2021
FLR,FLORENCE LAKE (SCE),1.2933333333333332,2021
FLD,FOLSOM DAM - FOLSOM POINT (DYKE 8),0.765,2021
FRH,FORESTHILL R S,2.091666666666667,2021
FBW,FORT BIDWELL,0.8616666666666668,2021
FJN,FORT JONES RS,0.9416666666666665,2021
FRR,FORT ROSS,1.3,2021
FRO,FRESNO WB AIRPORT,0.5683333333333334,2021
GAS,GASQUET RANGER STATION,6.138333333333332,2021
GLK,GEM  LAKE,0.7433333333333333,2021
GRG,GEORGETOWN RS (USFS),2.1291666666666664,2021
GNF,GIANT FOREST (USACE),1.1050000000000002,2021
GLV,GLENVILLE FS,0.6341666666666667,2021
GRO,GRANT GROVE,1.3033333333333332,2021
GSV,GRASS VALLEY,2.0808333333333335,2021
GVL,GROVELAND R S,1.5833333333333333,2021
GHS,GROVER HOT SPRINGS,1.320833333333333,2021
HWE,HAIWEE,0.10833333333333332,2021
HND,HANFORD REFINERY,0.3866666666666667,2021
HAP,HAPPY CAMP RS,2.858333333333333,2021
HTH,HETCH HETCHY,1.595,2021
HCK,HOCKETT MEADOW (USACE),0.9641666666666667,2021
HLS,HOLLISTER,0.59,2021
HOO,HOOPA,2.739166666666667,2021
HSS,HOSSACK,1.3333333333333333,2021
IMP,IMPERIAL VALLEY,0.07,2021
IPN,INDEPENDENCE,0.07583333333333335,2021
ISB,ISABELLA DAM,0.42166666666666663,2021
JNL,JUNCAL DAM,0.9241666666666667,2021
KP3,KERN PH 3,0.27499999999999997,2021
KR3,KERN R INTAKE NO. 3,0.4033333333333333,2021
OLS,KLAMATH RIVER AT ORLEANS,2.8891666666666667,2021
LGT,LAGUNITAS LAKE,1.7149999999999999,2021
ARR,LAKE ARROWHEAD,0.9500000000000001,2021
LPA,LAKE PALMDALE,0.15083333333333335,2021
SBN,LAKE SABRINA,0.6150000000000001,2021
LMC,LEMON COVE,0.43916666666666654,2021
LFH,LEWISTON FISH HATCHERY,1.0133333333333332,2021
LND,LINDSAY,0.4108333333333332,2021
LDG,LODGEPOLE,1.4325,2021
LCC,LOS ANGELES CIVIC CENTER,0.5116666666666667,2021
LAN,LOS ANGELES-WSO AIRPORT,0.44999999999999996,2021
MDR,MADERA,0.46833333333333327,2021
MRP,MARIPOSA RANGER STATION,1.2358333333333333,2021
MKV,MARKLEEVILLE,0.8499999999999998,2021
MLD,MCCLOUD,1.8266666666666664,2021
MFS,MERCED,0.6508333333333333,2021
MNR,MINERAL (OBSERVER),2.146666666666667,2021
MCN,MOCCASIN,1.098333333333333,2021
MDE,MODESTO IRRIG DISTRICT OFFICE,0.59,2021
MTY,MONTEREY AIRPORT,,2021
HML,MOUNT HAMILTON,1.035,2021
MSC,MOUNT SHASTA CITY,1.698333333333333,2021
WLS,MOUNT WILSON NO 2,0.6675,2021
MNH,MOUNTAIN HOME,1.2208333333333334,2021
NSH,NAPA FIRE DEPARTMENT,0.855,2021
NDL,NEEDLES,0.03333333333333333,2021
NVD,NEVADA CITY,2.4208333333333334,2021
EXC,NEW EXCHEQUER-LK MCCLURE,0.9249999999999999,2021
NMQ,NEW MELONES DAM HQ,1.26,2021
NLD,NILAND,0.0725,2021
NFR,NORTH FORK R S,1.4208333333333334,2021
OSM,OCEANSIDE MARINA,0.6208333333333332,2021
ORL,ORLAND,0.8475,2021
OXN,OXNARD,0.2708333333333333,2021
PCF,PACIFIC HOUSE (OBSERVER),2.5883333333333334,2021
PMS,PALM SPRINGS,0.12833333333333333,2021
PNH,PANOCHE 2W,0.4516666666666666,2021
PSC,PASCOES,0.9083333333333332,2021
PNF,PINE FLAT DAM,0.8000000000000002,2021
PCV,PLACERVILLE,1.6866666666666668,2021
PLE,PLUMAS EUREKA PARK,1.72,2021
PRT,PORTOLA,0.7441666666666665,2021
QNC,QUINCY RS (USFS),1.3391666666666664,2021
RBF,RED BLUFF,0.8908333333333331,2021
RGC,ROGERS CAMP,1.1433333333333333,2021
HEA,RUSSIAN RIVER NEAR HEALDSBURG,1.3616666666666666,2021
SCR,SACRAMENTO WB CITY,0.6641666666666666,2021
SGH,SAGEHEN CREEK,0.49666666666666665,2021
SAP,SALINAS NO2,0.6408333333333334,2021
SDG,SAN DIEGO NWS-LINDBERGH FIELD,0.4366666666666667,2021
SFF,SAN FRANCISCO WB AP,0.5975,2021
SLO,SAN LUIS OBISPO POLY,0.9391666666666666,2021
ANA,SANTA ANA FIRE STA,0.42583333333333334,2021
SBR,SANTA BARBARA SANITATION,0.6658333333333333,2021
CRZ,SANTA CRUZ,1.215,2021
SRO,SANTA ROSA,0.9858333333333333,2021
SCA,SCOTIA,2.145,2021
SRR,SIERRAVILLE RS (USFS),0.8616666666666667,2021
SLP,SLY PARK,2.0766666666666667,2021
SSG,SODA SPRINGS 1 E,2.353333333333333,2021
SOR,SONORA RS,1.3358333333333334,2021
SEY,SOUTH ENTRANCE YOSEMITE,1.7558333333333334,2021
SLK,SOUTH LAKE,0.7291666666666666,2021
SGV,SPRINGVILLE TULE POWERPLANT,0.8983333333333333,2021
SNH,STANDISH HICKEY PARK,3.035,2021
STK,STOCKTON FIRE STATION 4,0.5299999999999999,2021
STG,STONY GORGE RESERVOIR,0.6275000000000001,2021
STV,STRAWBERRY VALLEY,2.960000000000001,2021
SCC,SUCCESS DAM,0.48833333333333323,2021
SSN,SUSANVILLE,0.6941666666666665,2021
TAC,TAHOE CITY (NWS),1.8175000000000001,2021
TRM,TERMINUS DAM,0.4008333333333333,2021
3RV,THREE RIVERS PH NO 1,0.7275,2021
TCR,TRACY CARBONA,0.5008333333333332,2021
TKE,TRUCKEE RS (OBS),1.1324999999999998,2021
29P,TWENTYNINE PALMS,0.19166666666666665,2021
UKH,UKIAH,1.2808333333333335,2021
VNT,VINTON,0.5016666666666666,2021
VSL,VISALIA,0.37000000000000005,2021
WSC,WASCO,0.24749999999999994,2021
WTW,WATSONVILLE WATER,1.1016666666666663,2021
WVR,WEAVERVILLE RS,1.1983333333333337,2021
WPT,WEST POINT,1.7216666666666667,2021
WDL,WOODLAND 1 WNW,0.6991666666666667,2021
YSV,YOSEMITE HEADQUARTERS,1.3508333333333333,2021
YRK,YREKA,0.9408333333333334,2021
